105
# x y z
3	12	7	8	3.00042974026530e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.10052296874616e+01	2.34892760101382e+01	9.63183157987897e+02	2.34892760101382e+01	1
3	12	8	9	3.00082242954540e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.13161567854812e+01	1.18277828820168e+01	7.25234189618370e+02	1.18277828820168e+01	1
3	12	9	10	3.00002629704116e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.54321752863298e+00	3.64159036678848e+02	9.26135645291748e+02	3.64159036678848e+02	1
3	12	10	11	3.00001017108312e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.95186564371375e-01	1.02640947836871e+03	1.02146892241597e+03	1.02640947836871e+03	1
4	13	5	6	3.00001161541002e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.16220969382200e+00	8.55093951065701e+02	9.93798479057108e+02	8.55093951065701e+02	1
4	13	6	7	3.00004577186634e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.58957219693121e+00	2.18917417457014e+02	1.00473729258469e+03	2.18917417457014e+02	1
4	13	7	8	3.00032222431210e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.27387501996892e+01	2.97076579138356e+01	9.72591591458883e+02	2.97076579138356e+01	1
4	13	8	9	3.00049158472356e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.73282313902129e+01	2.00100978530853e+01	9.47042541331623e+02	2.00100978530853e+01	1
4	13	9	10	3.00095736347139e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.83138876857010e+01	1.04801234808092e+01	6.11136743592186e+02	1.04801234808092e+01	1
4	13	10	11	3.00058562868437e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.05321613147044e+01	1.64859317498438e+01	5.03351127609440e+02	1.64859317498438e+01	1
4	13	11	12	3.00014543305021e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.16966384067851e+01	6.95351906255714e+01	8.13327981294181e+02	6.95351906255714e+01	1
5	14	6	7	3.00001169591290e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.17081916716808e+00	8.39593093502311e+02	9.83011686494450e+02	8.39593093502311e+02	1
5	14	7	8	3.00004629060367e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.65429278339572e+00	2.14136125651254e+02	9.96652224282952e+02	2.14136125651254e+02	1
5	14	8	9	3.00035548260622e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.64972214882171e+01	2.76229172818245e+01	1.00815973018545e+03	2.76229172818245e+01	1
5	14	9	10	3.00047174118977e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.03465671465999e+01	2.23761907246662e+01	9.02802481557870e+02	2.23761907246662e+01	1
5	14	10	11	3.00153021122852e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.03300357810740e+01	6.53239799899011e+00	3.94099805015290e+02	6.53239799899011e+00	1
5	14	11	12	3.00045914823393e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.05483973269722e+01	2.10882617880291e+01	6.44212600035919e+02	2.10882617880291e+01	1
5	14	12	13	3.00000672067301e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.72005982203984e-01	1.52466338020848e+03	1.02458291234745e+03	1.52466338020848e+03	1
6	15	7	8	3.00001172765998e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.17518637857262e+00	8.21455046579009e+02	9.65362781349392e+02	8.21455046579009e+02	1
6	15	8	9	3.00004752609704e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.79488494940214e+00	2.11729148771626e+02	1.01521690879480e+03	2.11729148771626e+02	1
6	15	9	10	3.00022272506185e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.12613426579255e+01	4.22586270163678e+01	8.98475149248462e+02	4.22586270163678e+01	1
6	15	10	11	3.00151468458541e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.89342113605870e+01	6.33883984792856e+00	4.36962925858019e+02	6.33883984792856e+00	1
6	15	11	12	3.00117831938783e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.01417801348061e+01	8.53680391853529e+00	5.13418584322500e+02	8.53680391853529e+00	1
6	15	12	13	3.00003021582453e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.01011994836074e+00	3.38284404424437e+02	1.01827663397733e+03	3.38284404424437e+02	1
6	15	13	14	3.00001297877073e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.30374688366954e+00	7.74450131914721e+02	1.00968694604128e+03	7.74450131914721e+02	1
7	16	8	9	3.00001297877073e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.30374688366958e+00	7.67815810116919e+02	1.00103746967217e+03	7.67815810116919e+02	1
7	16	9	10	3.00003021582453e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.01011994836070e+00	3.27962851772027e+02	9.87207522440242e+02	3.27962851772027e+02	1
7	16	10	11	3.00117831938783e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.01417801347884e+01	8.11008397594429e+00	4.87754887355912e+02	8.11008397594429e+00	1
7	16	11	12	3.00151468458540e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.89342113605786e+01	6.45938949805915e+00	4.45272920919511e+02	6.45938949805915e+00	1
7	16	12	13	3.00022272506185e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.12613426579285e+01	4.42779004169769e+01	9.41407612938979e+02	4.42779004169769e+01	1
7	16	13	14	3.00004752609704e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.79488494940173e+00	2.17083714718444e+02	1.04089143646369e+03	2.17083714718444e+02	1
7	16	14	15	3.00001172765998e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.17518637857258e+00	8.61475000900896e+02	1.01239368653953e+03	8.61475000900896e+02	1
8	17	9	10	3.00000672067301e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.72005982203933e-01	1.40924677580839e+03	9.47022263744844e+02	1.40924677580839e+03	1
8	17	10	11	3.00045914823393e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.05483973269631e+01	2.19912423153024e+01	6.71797207961381e+02	2.19912423153024e+01	1
8	17	11	12	3.00153021122853e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.03300357810644e+01	6.45951108308027e+00	3.89702534770414e+02	6.45951108308027e+00	1
8	17	12	13	3.00047174118977e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.03465671465905e+01	2.07675133720902e+01	8.37897872734753e+02	2.07675133720902e+01	1
8	17	13	14	3.00035548260622e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.64972214882313e+01	2.86470405373760e+01	1.04553738347495e+03	2.86470405373760e+01	1
